datetime,daily_active_addresses,network_growth,age_destroyed,average_token_age_consumed_in_days,transaction_volume,velocity,circulation_1d,daily_active_deposits,github_activity,exchange_funds_flow,priceBtc,priceUsd
2019-06-01,637.0,219.0,8739770.442151878,7.715199475316606,1132799.0248487038,2.2623827819510596,500710.5932232158,63.0,14.0,-164381.09530871792,0.000263707055523,2.25451254301
2019-06-02,666.0,218.0,22164615.519309323,22.13087627974323,1001524.5324739802,2.4283377771374983,412432.1344020632,84.0,9.0,-83288.78352151661,0.000271478956934,2.3690239384
2019-06-03,905.0,222.0,26962152.856714845,14.613182823637388,1845056.8354693067,2.057715020206704,896653.2378637989,65.0,71.0,-59954.8114730161,0.00026049066660699995,2.12895357309
2019-06-04,735.0,248.0,12498129.448429981,9.84531399715286,1269449.5525530495,2.3406793101062155,542342.3649160408,60.0,66.0,-54292.24306401632,0.00026024306446373384,2.00589388559
2019-06-05,675.0,235.0,133852273.80405918,77.25420351668502,1732621.2388579024,2.3881820157847224,725497.9844107865,85.0,76.0,99089.13604864407,0.000262900506599,2.05012563673
2019-06-06,613.0,220.0,23051097.208057944,21.211792160524652,1086711.4402033533,2.093129008532042,519180.34472490055,71.0,88.0,77749.11071239538,0.000255421613894,1.9944402216500001
2019-06-07,694.0,263.0,468607412.66248775,121.77658471421805,3848091.271094543,2.6042663878351218,1477610.4660681004,79.0,133.0,693245.4218763747,0.000254444881771,2.03940674268
2019-06-08,577.0,240.0,15827755.88941779,11.907011283944467,1329280.3300489096,2.528993187525029,525616.4139175866,67.0,42.0,-64537.64674093133,0.000256590414389,2.03525479827
2019-06-09,623.0,227.0,8624682.726368811,8.222164615108904,1048955.2484172173,2.41961561427152,433521.44126951747,72.0,6.0,-80915.09988008084,0.000259094853148,1.98797096077
2019-06-10,595.0,179.0,48889199.76912999,34.787299386037326,1405374.9682205212,2.2554778831472007,623094.1029044897,51.0,90.0,-52600.76585268348,0.00026230254355499996,2.09243325421
2019-06-11,632.0,180.0,18566302.757291723,12.593985014742541,1474219.854601858,2.3030663774552997,640111.7523285421,47.0,80.0,-95886.81336038244,0.000252709560863,1.99906726439
2019-06-12,568.0,183.0,38433733.37991244,12.934795666326988,2971344.4550165255,2.647611226808769,1122273.7027739384,64.0,117.0,-97135.92281902659,0.000252684830365,2.05832552459
2019-06-13,643.0,201.0,61261899.697002254,42.93637254269379,1426806.5993718137,2.127011663207514,670803.3736026639,55.0,74.0,203677.78700424792,0.000259290772048,2.13039299336
2019-06-14,805.0,259.0,42191583.5758618,15.325064781081661,2753109.6395720295,2.010851202025508,1369126.485738403,107.0,38.0,185750.9927664277,0.000241434510369,2.09536557443
2019-06-15,1114.0,472.0,112171215.23493303,45.6869066105442,2455215.805944819,2.217077781503542,1107410.7667435003,155.0,13.0,134817.99478152394,0.000246799297167,2.18108105217
2019-06-16,1139.0,459.0,53973895.362885796,24.2112461079414,2229290.2695818734,2.659089748617038,838365.9373442736,157.0,5.0,-81407.92624167135,0.0002421032776712941,2.17624789272
2019-06-17,1055.0,433.0,322941523.8686448,113.31507072453367,2849943.2758922945,2.3653345108159956,1204879.590121536,128.0,111.0,160056.69768589828,0.00022841744776200002,2.1313302473
2019-06-18,1007.0,399.0,260102960.70412698,79.56286653934113,3269150.195531414,2.3282794184307307,1404105.611058848,99.0,110.0,184649.68998931718,0.00022617632369699997,2.05040274162
2019-06-19,925.0,357.0,153768307.00217244,78.99909180486755,1946456.6425901374,1.8340843392600354,1061268.8854730837,95.0,129.0,85623.37546563399,0.00022649377943699997,2.09983242966
2019-06-20,923.0,334.0,137627079.7400341,85.87980321122316,1602554.670526403,2.0509358541206693,781377.2757966106,79.0,67.0,-96406.6810010114,0.000213552610433,2.03132387214
2019-06-21,1118.0,410.0,85507062.42425111,46.97249141866175,1820364.6398513133,2.2151607287389035,821775.4207333094,124.0,59.0,-153757.97957477262,0.000203500328601,2.06150249509
2019-06-22,1215.0,396.0,183492023.25224295,51.66031199558184,3551895.375078952,2.6453532568159117,1342692.2721671562,202.0,2.0,335594.5575171066,0.00021099622170600002,2.25720415098
2019-06-23,1168.0,364.0,169108940.29623225,50.50098809448524,3348626.367069024,3.063282554985895,1093149.6872917213,135.0,1.0,464316.8227648249,0.000207509793964,2.24836078697
2019-06-24,1233.0,362.0,137540673.77217412,27.579365405981882,4987086.241742964,2.6042120733288443,1915007.726451481,117.0,60.0,512332.2666623153,0.00021403299007199998,2.35559879534
2019-06-25,1196.0,449.0,535943329.636536,119.08576139440773,4500482.0337967295,2.7066638239805556,1662741.4139588627,129.0,82.0,-523179.75831301376,0.000229721069569,2.70887733162
2019-06-26,2061.0,817.0,217237832.25194007,22.545433765637625,9635557.89212806,3.8399880233816224,2509267.6939243968,255.0,82.0,192690.01355857088,0.000214199160657,2.77871834359
2019-06-27,1357.0,502.0,192599110.8391801,33.585692153819565,5734558.333861127,3.65586329529076,1568592.1137281004,158.0,107.0,-62240.505679609516,0.00021463400843500002,2.38883066768
2019-06-28,1477.0,712.0,204324797.95012113,47.58219202468429,4294144.284990554,2.5023648344034632,1716034.4590656746,211.0,85.0,-129156.57042883946,0.000216418099768,2.6786061717600003
2019-06-29,1533.0,662.0,128558697.62255739,31.865909725087864,4034364.5837088325,3.780508143283999,1067148.7617017273,157.0,5.0,-27535.109446610855,0.0002386219634942043,2.84723505591
2019-06-30,777.0,284.0,24397112.445873104,12.669548789239565,1925649.6700651203,3.066521006898313,627959.0668817407,91.0,1.0,-7890.006054675678,0.000231035223725,2.4845486065699998
2019-07-01,816.0,258.0,65615040.26939019,22.83484348137219,2873461.3540450386,2.5914705972044514,1108814.9551628262,107.0,126.0,-80108.49831941725,0.000229766347148,2.42690521575
2019-07-02,1098.0,488.0,39241410.03942982,15.211232412798818,2579765.3322561714,2.8484743313787897,905665.6413707092,162.0,77.0,21086.522073444386,0.000219957021872,2.37917019738
2019-07-03,754.0,256.0,19825035.125934564,13.42313117160768,1476930.7453292317,2.3980480633121375,615888.7171299336,75.0,112.0,-257710.98829750472,0.000207603182597,2.48295065746
2019-07-04,675.0,239.0,162389232.6895383,91.69942773159043,1770885.9990365596,1.6160621839792744,1095803.1297261468,59.0,103.0,352.00839557425,0.000206424199868,2.31081632017
2019-07-05,753.0,336.0,11499453.921234544,8.644460690239324,1330268.5191476268,2.1975916283335253,605330.1723561774,63.0,74.0,-280292.7120819706,0.000209681198914,2.29928062647
2019-07-06,516.0,167.0,47411072.37562561,50.19589015042899,944521.000295886,2.3520987367006607,401565.2002861011,52.0,1.0,-40390.969182563764,0.00021147871561899998,2.36590272398
2019-07-07,523.0,171.0,22171848.29335283,41.87397939741671,529489.8792141223,2.2089326107138905,239703.9532333219,48.0,1.0,10456.598759464609,0.000209453699954,2.39581380586
2019-07-08,775.0,238.0,84303447.852448,24.561689684914768,3432314.671096318,2.5200504595315842,1362002.359164786,100.0,98.0,418813.2600772152,0.00021010672001701796,2.58136238324
2019-07-09,1232.0,429.0,2353516508.714441,153.77111780746654,15305322.236528369,1.1325788011419764,13513693.017294751,113.0,101.0,11309895.276489574,0.00019403442483079329,2.43931098239
2019-07-10,786.0,221.0,179592563.9837479,62.475044550021416,2874628.826234046,2.124047617571516,1353373.061156083,85.0,93.0,-245330.67146782443,0.00018426767701062733,2.24005234312
2019-07-11,878.0,317.0,57755582.843882196,16.82921513593709,3431864.3131818413,2.0617873993554046,1664509.3059811967,90.0,179.0,-347167.44445193216,0.00016952764082300002,1.92325119541
2019-07-12,595.0,178.0,17875941.21230674,11.252609641773008,1588604.046651184,2.131542414379584,745283.8076006895,37.0,109.0,-193197.1310390787,0.000169730626731,2.00471096556
2019-07-13,546.0,172.0,13094635.359855613,12.001104350228323,1091119.198509967,2.2370093312472314,487758.0005004364,61.0,2.0,-127333.24241187586,0.000163789182066,1.86331909531
2019-07-14,695.0,190.0,39724857.24879554,13.888938834031954,2860179.4365641554,2.511189657685747,1138973.8834780122,87.0,11.0,-591063.9683041195,0.00015392386032499997,1.5752094517200002
2019-07-15,831.0,305.0,29551467.83283843,8.622362238224834,3427305.3040882754,2.264475545886043,1513509.5233484774,94.0,73.0,-57406.57638012612,0.000145886401407,1.59044001625
2019-07-16,623.0,189.0,22024481.560477752,10.980373926844415,2005804.3293619638,1.8626070812816407,1076880.0084136855,75.0,62.0,-350229.21135946,0.000142124557468,1.34515590695
2019-07-17,626.0,179.0,44140979.097045764,20.26024408065586,2178699.2753552673,2.7384674863558964,795590.7040015596,63.0,74.0,-46203.518664641735,0.000145823975533,1.41040899406
2019-07-18,632.0,243.0,50535246.0933001,22.776120035929292,2218782.0407330515,2.686114369300643,826019.19936519,78.0,127.0,-311393.0798345719,0.00014412158387,1.5342322939200002
2019-07-19,518.0,187.0,45144215.75616486,31.727143688135758,1422889.3782533072,2.026687502740452,702076.3567788829,30.0,51.0,-136261.1374625536,0.000146007458376,1.53528817217
2019-07-20,602.0,169.0,62986953.613264054,24.948955974144656,2524632.8414920187,1.9904498379208415,1268373.004631538,58.0,6.0,120799.71439545583,0.00015969766032099999,1.72236783234
2019-07-21,407.0,127.0,131775301.8599766,73.39535955374821,1795417.3487422757,1.6392521617034324,1095266.1162737557,36.0,3.0,221335.79900448964,0.00016279624424699998,1.72481463769
2019-07-22,576.0,265.0,9007647.530303158,9.615756687650965,936759.0947752695,1.7763103098519681,527362.3023971168,67.0,64.0,102157.5772242643,0.000160088432557,1.65490404422
2019-07-23,476.0,136.0,12334657.627531746,8.400409593780715,1468340.0243559275,2.223757283097102,660296.8927934988,39.0,75.0,120981.20992151875,0.000158113465172,1.56450959481
2019-07-24,428.0,100.0,15835394.049993042,8.58976538571534,1843518.8085959922,2.80879051804375,656339.0173646535,40.0,102.0,-172938.20568086454,0.000174655528862,1.71261052437
2019-07-25,437.0,158.0,58368131.892796144,62.32359606607676,936533.44121724,2.13354265381684,438956.9805608585,39.0,75.0,4213.89074819238,0.00017073068266642414,1.69225559637
2019-07-26,466.0,180.0,32603213.347250752,37.00016326886499,881164.0400161644,1.4700140961164496,599425.5717302734,45.0,106.0,354228.9046380817,0.000171793775487,1.6947287210500002
2019-07-27,714.0,128.0,76811231.01946701,65.10515087453103,1179802.6728713934,1.4713950594449416,801825.903450059,78.0,11.0,326647.537383661,0.000167152793774,1.5853297367199999
2019-07-28,376.0,117.0,6521717.363592063,7.209457348524986,904605.8598191675,1.5885832000516282,569441.9151541877,32.0,5.0,135765.1313923735,0.0001624256957385686,1.55086959993
2019-07-29,465.0,188.0,10422478.014836198,17.121764180802458,608726.8756173073,2.0146405857304837,302151.59960980853,33.0,91.0,-41694.50103126422,0.00016166915991321147,1.53946692264
2019-07-30,470.0,191.0,15647977.891584259,25.48002090981651,614127.3567619271,1.5438316242506827,397794.258852549,32.0,81.0,93850.41944871587,0.000160545366488,1.5400995768999999
2019-07-31,464.0,158.0,97752646.47028881,81.84675294624402,1194337.5021180322,1.7703509524110204,674633.1852966666,33.0,66.0,95239.28894146725,0.00015770027635099998,1.58931687516
2019-08-01,463.0,159.0,118412901.66827828,56.3133977665655,2102748.3043934293,1.2320865969312662,1706656.2607130872,33.0,65.0,385050.1197025054,0.000149251771765,1.55310619808
2019-08-02,468.0,135.0,15151939.689205097,18.992197388740713,797798.1367331271,1.7108446412011897,466318.2836829596,45.0,26.0,153402.62758114754,0.00014647687376924263,1.54083100687
2019-08-03,395.0,114.0,34536748.82681599,70.28105585109648,491409.0775754499,1.6190495013668826,303517.0185720558,43.0,2.0,-21499.411701568137,0.000142591799764,1.54346190268
2019-08-04,324.0,102.0,11894322.274722727,25.295735510624358,470210.5724392574,1.7399483190305476,270243.9878796206,37.0,7.0,-4377.94049122202,0.000140082712304,1.5370949551700002
2019-08-05,686.0,158.0,38452512.01827733,28.49534306946372,1349431.4465539444,2.517612569882167,535996.468518229,64.0,75.0,51684.046573929736,0.0001335492564385735,1.5774230558
2019-08-06,572.0,177.0,51201638.841677934,42.82471682483443,1195609.5133356634,2.307420682692059,518158.44518683513,63.0,108.0,29986.686405564717,0.000129768636268,1.48912776486
2019-08-07,529.0,176.0,137425933.8403636,30.50779095026724,4504617.658629906,1.1215741391739364,4016335.1679521184,53.0,111.0,-73509.83981474508,0.00012228561997,1.46213332638
2019-08-08,662.0,189.0,26012386.37765121,30.29153764297129,858734.4321785194,2.2300778667003898,385069.2592403053,68.0,77.0,49741.18761945878,0.00011952639535800001,1.43047246825
2019-08-09,930.0,202.0,35448144.454421125,33.8562360042218,1047019.6524504618,2.370489028075737,441689.30547651113,52.0,61.0,46398.70679922018,0.00011297090117099999,1.33997009044
2019-08-10,454.0,143.0,16854681.797089655,19.73952756893869,853854.3659784192,1.881921203554295,453714.19609162473,51.0,10.0,54630.9403020808,0.000116719087819,1.32456742851
2019-08-11,436.0,135.0,11245309.457314618,12.055293795499354,932810.9001800406,2.384154727799742,391254.34658383194,53.0,7.0,95685.5503564769,0.00012384048592200002,1.42596788538
2019-08-12,457.0,159.0,9733374.432023747,21.6582327578798,449407.60129574785,1.8482751579988828,243149.72765327792,43.0,34.0,71787.75734679999,0.00012340299362,1.40465348873
2019-08-13,544.0,130.0,15384799.384602899,28.020986837435338,549045.5947843064,1.9884683427597016,276114.8281708681,64.0,37.0,123504.49659520625,0.00012502430344493338,1.36224361069
2019-08-14,714.0,152.0,38949530.74909808,10.927437417927313,3564379.209822639,2.1295062433486898,1673805.4753094232,117.0,52.0,-287149.83970788185,0.000116017182589,1.16252280759
2019-08-15,549.0,171.0,16279822.910822239,10.276650271501522,1584156.5569248064,2.4702381808989307,641297.0899625262,37.0,15.0,-53165.696019159055,0.00011381175853100001,1.17349265315
2019-08-16,483.0,144.0,9298222.664728677,10.018171313498554,928135.7219555806,2.6823246781250107,346019.1562657377,48.0,27.0,19094.587975286984,0.000112589173138,1.16747505849
2019-08-17,363.0,102.0,8694560.702879507,10.061254944879716,864162.6467585204,2.528210124660441,341808.07929269125,28.0,0.0,-38483.59221072459,0.000118408190315,1.21094390083
2019-08-18,391.0,120.0,8150184.75917801,12.058425585255156,675891.2846088229,2.2517062151124483,300168.5033653781,28.0,9.0,-114817.15136592307,0.00012188585915200001,1.25954103983
2019-08-19,448.0,152.0,24006218.135249507,25.064462623107172,957779.0873169545,2.1294658045299637,449774.3449458047,52.0,69.0,-111729.8540735898,0.000114220692464,1.24655930928
2019-08-20,371.0,121.0,12176281.586087033,19.411847230370412,627260.3241507518,2.2652096207194967,276910.4980012913,35.0,48.0,-10113.324124057854,0.000114810160632,1.2351246701
2019-08-21,398.0,124.0,39536094.50650184,32.93172418881813,1200547.3591305676,2.5045896259458686,479338.9490612367,42.0,77.0,-71437.82958909989,0.000116609171429,1.18162725578
2019-08-22,391.0,121.0,19224572.499117896,13.412766251840903,1433304.073011735,2.624516406962378,546121.2089242171,41.0,130.0,-6794.657865816096,0.000121855690177,1.23437202447
2019-08-23,333.0,96.0,24263004.571855653,30.194723688252218,803551.1376875293,2.155514871372405,372788.49167758814,34.0,82.0,28214.05360191124,0.00011943217425800002,1.24279167674
2019-08-24,362.0,111.0,15727308.70306359,16.643625658271606,944944.8711463537,2.434701831028292,388115.2341135987,43.0,10.0,52551.91432410897,0.000125299280898,1.27266813615
2019-08-25,319.0,93.0,8747915.386676826,10.369245530862546,843640.4905872787,3.0969600886163557,272409.22273693106,34.0,36.0,7212.0437264036555,0.000122484343911,1.23791792563
2019-08-26,357.0,110.0,71097517.2015547,32.47518942592215,2189287.220748394,3.598264883638716,608428.5875403631,28.0,67.0,199667.81714831857,0.000119014882948,1.23367790553
2019-08-27,391.0,136.0,54315452.84457893,48.1040302245472,1129124.7862400957,1.8237341962050124,619127.9346462212,28.0,111.0,52257.738796054145,0.00011634109167599999,1.18503052948
2019-08-28,429.0,123.0,15397285.236977002,20.156656159633396,763880.9292094926,1.8724619593431282,407955.3794927122,45.0,124.0,-145353.99733866932,0.00011334220041100001,1.10467322075
2019-08-29,506.0,127.0,303701313.0458659,55.02115633689791,5519718.83662866,1.164646455934685,4739394.353111923,41.0,51.0,-94717.71405511769,0.000112254709115,1.06702229988
2019-08-30,346.0,116.0,20026017.85410328,24.78237821481999,808074.9022758289,2.0959539366708673,385540.39196078107,33.0,113.0,-89266.30164521933,0.00011334089288,1.08660584651
2019-08-31,377.0,142.0,171664642.8750655,43.20891673612303,3972898.55525474,1.0968965886394957,3621944.4899381134,41.0,18.0,-3233293.888047374,0.00011354351985,1.0924881271
2019-09-01,357.0,114.0,52437435.42012984,60.62460614633285,864953.0075883513,1.3378483600268691,646525.4459563559,38.0,4.0,97908.01472746852,0.00011241420232699999,1.09639930527
2019-09-02,990.0,560.0,80904017.55363797,32.5181868229303,2487962.1362095205,2.4473912748084263,1016577.1864183304,229.0,62.0,314272.80047484336,0.00010601453167499998,1.09763608933
2019-09-03,1021.0,569.0,272091137.4046982,79.20619951687752,3435225.260955995,3.0144775053977866,1139575.6826198883,205.0,107.0,452958.3581930907,0.00010234670596244287,1.08704282027
2019-09-04,669.0,318.0,137924305.7182946,77.61047305274597,1777135.2279293267,2.2278900451274968,797676.362806149,105.0,81.0,-18319.700974768057,0.00010200112832399999,1.08005113897
2019-09-05,701.0,324.0,48165971.03590953,40.62615645401604,1185590.1527487016,1.832737215139207,646895.8795375638,91.0,39.0,4573.425426199232,9.91142507337e-05,1.04760942991
2019-09-06,707.0,359.0,52434167.56830263,54.23427392143641,966808.6945214493,2.2376423231903457,432065.7883977681,77.0,76.0,-87609.32117250543,9.923960738663005e-05,1.02745768113
2019-09-07,646.0,355.0,24880840.485875655,36.12374842972638,688766.8519306015,1.991760813426049,345808.014339757,65.0,14.0,-7668.659981533649,0.000101781646831,1.06984673246
2019-09-08,726.0,397.0,42254175.13118451,45.9080282592386,920409.2777101835,2.1631950148087467,425486.03866469197,70.0,1.0,10070.059075960398,0.00010416168246399999,1.08758886238
2019-09-09,669.0,360.0,54691636.344724,43.01471069283021,1271463.5403520253,1.6276584011970365,781161.1695776874,51.0,72.0,-16860.211415204918,0.00010376742023700001,1.0722360178199999
2019-09-10,580.0,312.0,100849081.91539195,98.88571738625228,1019854.8848209365,1.7088017618604538,596824.5747304076,47.0,117.0,-106526.22306585999,0.00010549555863,1.06770667718
2019-09-11,669.0,362.0,47970715.407107316,39.1898187229888,1224060.660912617,1.7171138258521965,712859.3588168917,75.0,104.0,-19694.83963911897,0.000102735168022,1.04549834424
2019-09-12,690.0,393.0,26816648.048771083,23.430068517673075,1144539.8902074716,1.3921349882520588,822147.2054549363,79.0,44.0,155931.2031330045,0.000101420773763,1.0547315843
2019-09-13,483.0,213.0,12581601.836338961,6.4691330182844915,1944866.7697476714,2.5686683362074705,757149.8205249753,40.0,105.0,257634.80142081573,0.000100933949349,1.04512207799
2019-09-14,413.0,181.0,11481738.11927991,28.375258966843635,404639.0601296811,1.7561516034137696,230412.37404738064,20.0,6.0,54820.225526415095,0.00010164679651199999,1.05260719445
2019-09-15,423.0,191.0,72580976.93806186,168.7761170286113,430042.9362630603,1.4887075942254453,288869.9822121925,32.0,13.0,-28172.080863013754,0.00010203828092900001,1.05552471319
2019-09-16,605.0,223.0,9141879.540644137,11.450368648257555,798391.721827688,1.853408613954052,430769.40282715356,28.0,62.0,9950.755894087588,0.00010302222413599999,1.05751455868
2019-09-17,675.0,206.0,6978234.673636065,6.254889303209104,1115644.7916761434,2.5582494505995435,436096.9534908672,34.0,145.0,-48952.58471749114,0.000108722910812,1.11117228832
2019-09-18,811.0,260.0,169555514.4531818,70.91957795847857,2390813.9238004466,2.044708079971584,1169269.0742600658,54.0,153.0,524342.1796773095,0.00011631265832399999,1.18574784996
2019-09-19,657.0,208.0,13563497.34486831,9.18959302420497,1475962.7884654615,2.6122554783860683,565014.7164692164,38.0,96.0,-97257.4214794419,0.000111346708106,1.14280444708
2019-09-20,494.0,195.0,9984132.004574915,22.72365067536322,439371.8310147946,2.090248895022107,210200.72397174872,43.0,79.0,16549.22716824294,0.000111729347436,1.13772538153
2019-09-21,549.0,196.0,11482558.3070674,23.600383960586722,486541.1650184837,1.8644781163568982,260953.00381919328,13.0,29.0,-702.8196147785238,0.000111824119331,1.11997503442
2019-09-22,483.0,213.0,50519709.32307346,71.0926895183564,710617.5004116151,1.411147718506567,503574.1411704717,21.0,4.0,-291672.54079704854,0.00010679044751699999,1.0752711640600001
2019-09-23,536.0,228.0,137009219.19791248,104.1651397720125,1315307.7843296346,1.523066077285211,863592.0686212818,17.0,65.0,354899.2503643437,0.000104713393811,1.0178210742
2019-09-24,839.0,309.0,80017603.72739409,20.892707195292406,3829929.8879478797,2.0762050214862677,1844678.0777007241,104.0,96.0,118825.72180261488,9.26804168274e-05,0.795075858061
2019-09-25,652.0,267.0,17734432.207636323,9.216154199709932,1924276.8538089897,2.2154242231640353,868581.6620081747,42.0,150.0,-77409.70537399365,9.68398587491e-05,0.820788817705
2019-09-26,597.0,245.0,43444389.35219613,29.914043480650076,1452307.4882971996,2.096895680485111,692598.8268339674,47.0,138.0,-123390.39122810843,9.949609604180001e-05,0.806396546785
2019-09-27,500.0,210.0,5818656.225640608,7.425296616966077,783626.0995076676,2.14232304223828,365783.3501566327,34.0,103.0,-142981.74407373616,0.000100270031798,0.826928203278
2019-09-28,510.0,227.0,116639564.54520033,66.20332029334635,1761838.5910007437,1.4173942759194182,1243012.3508562183,33.0,20.0,25819.84809709597,9.94019123683e-05,0.818754494085
2019-09-29,497.0,239.0,43315475.40577209,62.633326578881885,691572.3269339616,2.048733892156478,337560.8367595363,37.0,19.0,-68461.06287406446,9.846378923555203e-05,0.797972836949
2019-09-30,630.0,271.0,80885422.07565384,88.6361461580441,912555.7188760187,1.8741773935683146,486910.00222693523,39.0,134.0,-11756.219387939997,9.88617450899e-05,0.81939466066
2019-10-01,407.0,129.0,7511670.507076472,9.872773538042336,760847.0383861301,2.401245294358601,316855.191834686,30.0,159.0,-765.7366753000072,9.80240204818e-05,0.81699928046
2019-10-02,395.0,127.0,23094145.33567052,32.85072767654121,703002.5502954721,2.157990400470841,325767.227760646,36.0,147.0,-22550.554952477956,9.95200638248e-05,0.835130062203
2019-10-03,322.0,90.0,12549916.451537615,24.557269471810834,511046.90063134267,2.1721124475281353,235276.44768709567,23.0,149.0,9760.140154608827,9.917783724072159e-05,0.819158798755
2019-10-04,327.0,98.0,10699179.738433428,23.78688065959958,449793.30798112013,2.2669480367829755,198413.5942610407,25.0,144.0,5816.008838400125,0.00010267446355000001,0.842070969725
2019-10-05,276.0,86.0,7643046.934941595,17.26622821636096,442658.74626279273,1.8948005802249925,233617.59062277185,16.0,4.0,-15320.320754634251,0.00010280132340199998,0.836648061688
2019-10-06,548.0,88.0,10324344.1582125,6.8001128328042935,1518260.7130292046,3.545393161611096,428234.79479474085,44.0,1.0,-119587.13512421906,0.000111200977737,0.886968404319
2019-10-07,460.0,168.0,43268267.58976809,18.171722667259058,2381076.818199895,3.2672472431259965,728771.5440603606,33.0,57.0,139951.57060428784,0.00011003737254199999,0.906837807637
2019-10-08,382.0,114.0,554684993.3318639,156.660656836618,3540678.333235557,1.9977938251975822,1772294.161979092,32.0,59.0,1208543.950692666,0.00011056151776100001,0.910094251257
2019-10-09,448.0,157.0,31818234.85126169,37.031593080491085,859218.6348046729,2.340978834111196,367033.91858341795,34.0,18.0,-30251.878768922346,0.00010742095170099999,0.922806203399
2019-10-10,418.0,151.0,17711231.140069548,5.658230444653269,3130171.404879016,2.0625860634938453,1517595.5371175022,34.0,45.0,27832.339760404735,0.000104137706477,0.893689359541
2019-10-11,336.0,85.0,8500659.449524287,9.858562336182768,862261.5711750672,2.427751213250763,355168.8354510166,29.0,80.0,67926.40995236828,0.00010156929228,0.842889883767
2019-10-12,302.0,84.0,56240848.030572526,30.187228304651935,1863067.6345302514,2.0466907916323236,910282.9025992609,30.0,4.0,-306003.1275407901,0.000100224012234,0.835186319636
2019-10-13,343.0,91.0,27801418.74288218,16.817776371850435,1653097.182896078,1.8092344510084208,913699.8148441662,31.0,2.0,-82587.6009057701,9.98339135179e-05,0.829953482409
2019-10-14,377.0,105.0,39072817.888497636,9.566653063010623,4084272.4860141883,3.704501600545698,1102516.0538228801,35.0,17.0,329013.6414119662,9.89729612372e-05,0.828868699926
2019-10-15,415.0,107.0,17329910.836274043,4.94786533737887,3502502.5247462685,3.977333909226042,880615.659807106,30.0,156.0,-59479.83521133599,9.764880336639999e-05,0.800682072378
2019-10-16,438.0,121.0,7015397.875823578,6.508274582058265,1077919.7754137982,2.406436521922587,447931.9381974016,35.0,113.0,-64365.94084306301,9.641726183970001e-05,0.775478153795
2019-10-17,365.0,97.0,23768443.235969286,17.000640825744856,1398091.0178383172,2.131237608000165,655999.599758475,30.0,98.0,-64691.76129423994,9.83972846033e-05,0.796989173453
2019-10-18,473.0,161.0,130119331.44368574,56.468785502498015,2304270.054434403,2.020658540968741,1140355.9818323855,49.0,129.0,421212.7032966955,9.68729261587e-05,0.772205522263
2019-10-19,446.0,166.0,16993712.81889058,30.912551456476006,549735.0434763446,1.9662694842333115,279582.7570353091,62.0,19.0,14556.499452835407,9.63304709445e-05,0.769486659992
2019-10-20,461.0,167.0,212453703.80464292,48.1419476648114,4413068.31380926,3.076747749791694,1434328.9319405663,67.0,64.0,690344.8009487883,9.911133793599999e-05,0.814874066896
2019-10-21,470.0,195.0,22043000.024254978,16.982976938229356,1297946.7677798762,2.508016050855249,517519.3226284458,57.0,66.0,76171.28497358068,9.839613007569999e-05,0.810601182514
2019-10-22,535.0,161.0,71302779.25623515,67.94243112995937,1049458.7560437478,3.2049581022544036,327448.5102646261,47.0,20.0,111302.51847150871,9.70862072223e-05,0.783522325187
2019-10-23,454.0,155.0,211731733.94399163,110.62655622362482,1913932.252541503,1.7318628651362866,1105129.2172552529,43.0,27.0,733511.9747474685,9.715234715019999e-05,0.727465447774
2019-10-24,527.0,156.0,44847572.2807142,10.992427356887964,4079860.6917890827,3.4764022274184496,1173587.0664249223,58.0,64.0,76326.95916766104,0.000105334955667,0.788949528275
2019-10-25,431.0,156.0,28777995.88288631,18.999443944294942,1514675.6908918715,1.9387254854441998,781273.9360285604,60.0,101.0,54873.6306129619,9.716608994914528e-05,0.84219458148
2019-10-26,539.0,205.0,45625188.76357407,19.359739286355484,2356704.7101574424,2.356704710721014,999999.999760863,50.0,2.0,511407.7099075152,9.17509736741e-05,0.848521604221
2019-10-27,631.0,205.0,53755255.196006015,16.66942253748872,3224782.086788734,3.155073371539449,1022094.1661382883,93.0,14.0,248619.84785856004,0.00010171314035800001,0.972920213447
2019-10-28,709.0,255.0,1014376209.9678822,100.20495923957996,10123014.047065383,2.431750097219193,4162851.2973604714,114.0,133.0,198005.48896079374,0.000111794726518,1.0333032042
2019-10-29,867.0,321.0,62311216.03513174,24.372709024695816,2556597.8723167144,3.002434201898631,851508.3763367775,95.0,153.0,-125878.68850841845,0.000110209487673,1.03946082033
2019-10-30,596.0,279.0,63982222.49804466,29.046192353742434,2202774.866971534,2.2162075676305695,993938.879708187,74.0,85.0,-173538.28882788366,0.000107127551036,0.986881557018
2019-10-31,532.0,252.0,28168509.676038325,31.844646588383874,884560.285442561,2.722008460734002,324966.03085650783,58.0,138.0,-22867.237720304693,0.000103565276777,0.952379358433
2019-11-01,414.0,156.0,23158167.219009556,30.007226617845188,771753.0018331469,1.6054494960544914,480708.3646852713,50.0,57.0,-34515.56317795442,0.00010591754779244127,0.980773508752
2019-11-02,399.0,148.0,18022255.853169713,32.13747592334783,560786.2887600505,2.6163137327967814,214342.1416668488,42.0,29.0,13750.214262335703,0.00010605734958699999,0.988968656325
2019-11-03,377.0,128.0,6249811.660669571,10.54910026527502,592449.7353809767,1.9478658585478488,304153.25202252535,42.0,22.0,-83650.2839647911,0.000104653570343,0.966275528373
